134130,26064
134214,3148
134246,1549
134393,7126
134528,1318
134569,420
134775,3007
134783,12166
134853,13768
134859,313
135133,13866
135137,6826
135288,2237
135436,6000
135504,2249
135518,809
135530,2591
135532,2016
135534,2790
135536,59137
135567,5611
135569,42736
135625,523
135861,7845
135887,5426
136016,7416
136018,4850
136020,5359
136562,3452
136564,1564
136598,3837
136602,460
136666,195
136672,4485
136698,558
136778,120
136864,40904
136916,12
137595,2573
137857,16285
138036,5386
138184,4044
138208,212891
138210,2291
138610,619
138702,3548
139385,29727
139642,2526
139644,6399
139855,250
140110,35244
140131,7972
140245,3829
140247,5061
140267,11204
140341,283
140523,1875
140525,2467
140529,794
140537,614
140711,1217
140713,1660
140715,10336
140725,1708
140805,1251
140816,74
141004,1269
141036,317
141120,12326
141131,63888
141408,1128
141422,274
141536,3437
141544,471
141648,784
141668,10636
141674,1482
141704,1249
141799,352
141846,60
141866,9591
141890,603
141902,2686
141926,155
141994,3375
142074,1775
142082,1446
142110,4410
142222,1441
142372,757
142386,2093
142422,1446
142448,644
142488,59534
142503,5779
142507,323
142509,2001
142536,754
142538,608
142765,75
142997,1509
143168,2976
143237,380
143239,2939
143245,143
143385,1014
143657,105
143713,328
143884,391
143886,159
144072,4725
144268,2225
144620,3342
144698,1042
144714,1195
144716,237
144976,837
145028,590
145142,757
145418,2825
145839,2310
146423,424
146656,23996
146688,45
146730,682
146900,590
146904,25551
147022,447
147750,10695
147827,688
147847,159
148172,909
148238,501
148424,100
148484,1269
148888,7348
148968,12609
149011,1279
149186,1982
149352,5641
149354,8843
149406,4846
149534,190
149830,6801
150258,1579
150270,555
150272,882
150294,7527
150344,8333
150538,1288
150608,2608
150995,255
151313,645
151315,2408
151455,10002
151507,700
151559,7401
151595,210
151639,32241
151641,803
151687,75
151735,119
151739,2692
151755,1799
151777,1645
151927,385
151933,3691
152017,1693
152055,80
152061,9423
152063,11949
152077,17132
152079,6165
152081,8060
152083,3186
152091,202
152123,2451
152270,1263
152515,260
152970,444
152974,6393
152976,406
153672,1869
154915,22457
155064,25
155288,4103
155583,75
155659,4549
155715,1701
155743,5638
155748,272
155810,4103
155820,46645
155830,5
155874,819
156371,604
156609,67
156722,165
156898,479
156903,995
157142,6730
157200,2818
157224,7127
157268,110
157274,25440
157296,9727
157304,25
157312,3309
157338,1539
157667,11882
157699,3308
157835,323
157859,629
157865,10013
157959,700
158238,4810
158260,229
158382,165
158428,6071
158528,2301
158579,40
158783,418
158813,3020
158830,9111
158872,7973
158966,2824
158972,223
159093,8388
159177,1116
159347,1027
159415,922
159690,1248
159696,1854
159755,8547
159858,32166
159917,766
160020,3562
160080,34274
160271,7111
160400,458
160438,5605
160515,384430
160553,10668
160565,2001
160567,1895
160571,436
160573,8697
160688,61538
160710,85
160718,11939
160848,260
160954,1749
160980,7487
161046,29161
161068,17645
161070,18165
161078,223
161127,8681
161131,4110
161290,331
161354,1635
161580,5324
161582,4470
161584,284
161620,270
161634,13576
161738,2976
161922,1653
161936,80
161968,5073
162316,2461
162322,3381
162350,8762
162478,1881
162572,841
162578,4068
162580,378
162590,2169
162592,1178
162594,17143
162596,145
162598,1348
162600,4758
162602,4955
162606,2466
162652,421
162660,1174
162736,105
162828,416
162842,55
163006,2711
163092,178
163118,95
163134,6344
163464,211
163512,804
163547,337
163663,402
163937,1277
164115,872
164175,2595
164200,75
164622,1353
164655,312
164899,95
164933,2124
165101,2546
165105,1673
165119,112
165141,10474
